"Year","District.Code","District.Name","Neighborhood.Code","Neighborhood.Name","Age","Number"
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","70-74",24
2015,10,"Sant Martí",65,"el Clot","70-74",16
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","70-74",8
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","70-74",2
2015,10,"Sant Martí",68,"el Poblenou","70-74",17
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","70-74",6
2015,10,"Sant Martí",70,"el Besòs i el Maresme","70-74",7
2015,10,"Sant Martí",71,"Provençals del Poblenou","70-74",12
2015,10,"Sant Martí",72,"Sant Martí de Provençals","70-74",23
2015,10,"Sant Martí",73,"la Verneda i la Pau","70-74",23
2015,1,"Ciutat Vella",1,"el Raval","75-79",30
2015,1,"Ciutat Vella",2,"el Barri Gòtic","75-79",11
2015,1,"Ciutat Vella",3,"la Barceloneta","75-79",20
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","75-79",17
2015,2,"Eixample",5,"el Fort Pienc","75-79",23
2015,2,"Eixample",6,"la Sagrada Família","75-79",43
2015,2,"Eixample",7,"la Dreta de l'Eixample","75-79",45
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","75-79",37
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","75-79",62
2015,2,"Eixample",10,"Sant Antoni","75-79",26
2015,3,"Sants-Montjuïc",11,"el Poble Sec","75-79",31
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","75-79",0
2015,3,"Sants-Montjuïc",13,"la Marina de Port","75-79",33
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","75-79",12
2015,3,"Sants-Montjuïc",15,"Hostafrancs","75-79",14
2015,3,"Sants-Montjuïc",16,"la Bordeta","75-79",11
2015,3,"Sants-Montjuïc",17,"Sants - Badal","75-79",17
2015,3,"Sants-Montjuïc",18,"Sants","75-79",39
2015,4,"Les Corts",19,"les Corts","75-79",42
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","75-79",13
2015,4,"Les Corts",21,"Pedralbes","75-79",8
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","75-79",2
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","75-79",13
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","75-79",13
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","75-79",22
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","75-79",37
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","75-79",18
2015,6,"Gràcia",28,"Vallcarca i els Penitents","75-79",7
2015,6,"Gràcia",29,"el Coll","75-79",4
2015,6,"Gràcia",30,"la Salut","75-79",11
2015,6,"Gràcia",31,"la Vila de Gràcia","75-79",38
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","75-79",29
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","75-79",27
2015,7,"Horta-Guinardó",34,"Can Baró","75-79",6
2015,7,"Horta-Guinardó",35,"el Guinardó","75-79",36
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","75-79",8
2015,7,"Horta-Guinardó",37,"el Carmel","75-79",35
2015,7,"Horta-Guinardó",38,"la Teixonera","75-79",15
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","75-79",5
2015,7,"Horta-Guinardó",40,"Montbau","75-79",8
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","75-79",5
2015,7,"Horta-Guinardó",42,"la Clota","75-79",0
2015,7,"Horta-Guinardó",43,"Horta","75-79",36
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","75-79",25
2015,8,"Nou Barris",45,"Porta","75-79",34
2015,8,"Nou Barris",46,"el Turó de la Peira","75-79",10
2015,8,"Nou Barris",47,"Can Peguera","75-79",1
2015,8,"Nou Barris",48,"la Guineueta","75-79",18
2015,8,"Nou Barris",49,"Canyelles","75-79",12
2015,8,"Nou Barris",50,"les Roquetes","75-79",9
2015,8,"Nou Barris",51,"Verdun","75-79",10
2015,8,"Nou Barris",52,"la Prosperitat","75-79",28
2015,8,"Nou Barris",53,"la Trinitat Nova","75-79",13
2015,8,"Nou Barris",54,"Torre Baró","75-79",4
2015,8,"Nou Barris",55,"Ciutat Meridiana","75-79",11
2015,8,"Nou Barris",56,"Vallbona","75-79",4
2015,9,"Sant Andreu",57,"la Trinitat Vella","75-79",9
2015,9,"Sant Andreu",58,"Baró de Viver","75-79",2
2015,9,"Sant Andreu",59,"el Bon Pastor","75-79",9
2015,9,"Sant Andreu",60,"Sant Andreu","75-79",49
2015,9,"Sant Andreu",61,"la Sagrera","75-79",27
2015,9,"Sant Andreu",62,"el Congrés i els Indians","75-79",13
2015,9,"Sant Andreu",63,"Navas","75-79",22
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","75-79",34
2015,10,"Sant Martí",65,"el Clot","75-79",22
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","75-79",10
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","75-79",4
2015,10,"Sant Martí",68,"el Poblenou","75-79",21
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","75-79",7
2015,10,"Sant Martí",70,"el Besòs i el Maresme","75-79",23
2015,10,"Sant Martí",71,"Provençals del Poblenou","75-79",16
2015,10,"Sant Martí",72,"Sant Martí de Provençals","75-79",31
2015,10,"Sant Martí",73,"la Verneda i la Pau","75-79",24
2015,1,"Ciutat Vella",1,"el Raval","80-84",59
2015,1,"Ciutat Vella",2,"el Barri Gòtic","80-84",19
2015,1,"Ciutat Vella",3,"la Barceloneta","80-84",37
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","80-84",33
2015,2,"Eixample",5,"el Fort Pienc","80-84",43
2015,2,"Eixample",6,"la Sagrada Família","80-84",69
2015,2,"Eixample",7,"la Dreta de l'Eixample","80-84",63
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","80-84",69
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","80-84",77
2015,2,"Eixample",10,"Sant Antoni","80-84",65
2015,3,"Sants-Montjuïc",11,"el Poble Sec","80-84",58
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","80-84",5
2015,3,"Sants-Montjuïc",13,"la Marina de Port","80-84",41
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","80-84",24
2015,3,"Sants-Montjuïc",15,"Hostafrancs","80-84",22
2015,3,"Sants-Montjuïc",16,"la Bordeta","80-84",39
2015,3,"Sants-Montjuïc",17,"Sants - Badal","80-84",36
2015,3,"Sants-Montjuïc",18,"Sants","80-84",59
2015,4,"Les Corts",19,"les Corts","80-84",84
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","80-84",42
2015,4,"Les Corts",21,"Pedralbes","80-84",15
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","80-84",5
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","80-84",39
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","80-84",20
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","80-84",47
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","80-84",70
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","80-84",30
2015,6,"Gràcia",28,"Vallcarca i els Penitents","80-84",20
2015,6,"Gràcia",29,"el Coll","80-84",13
2015,6,"Gràcia",30,"la Salut","80-84",23
2015,6,"Gràcia",31,"la Vila de Gràcia","80-84",71
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","80-84",44
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","80-84",34
2015,7,"Horta-Guinardó",34,"Can Baró","80-84",12
2015,7,"Horta-Guinardó",35,"el Guinardó","80-84",53
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","80-84",18
2015,7,"Horta-Guinardó",37,"el Carmel","80-84",61
2015,7,"Horta-Guinardó",38,"la Teixonera","80-84",17
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","80-84",29
2015,7,"Horta-Guinardó",40,"Montbau","80-84",23
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","80-84",10
2015,7,"Horta-Guinardó",42,"la Clota","80-84",1
2015,7,"Horta-Guinardó",43,"Horta","80-84",38
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","80-84",53
2015,8,"Nou Barris",45,"Porta","80-84",59
2015,8,"Nou Barris",46,"el Turó de la Peira","80-84",42
2015,8,"Nou Barris",47,"Can Peguera","80-84",2
2015,8,"Nou Barris",48,"la Guineueta","80-84",36
2015,8,"Nou Barris",49,"Canyelles","80-84",12
2015,8,"Nou Barris",50,"les Roquetes","80-84",26
2015,8,"Nou Barris",51,"Verdun","80-84",18
2015,8,"Nou Barris",52,"la Prosperitat","80-84",50
2015,8,"Nou Barris",53,"la Trinitat Nova","80-84",15
2015,8,"Nou Barris",54,"Torre Baró","80-84",2
2015,8,"Nou Barris",55,"Ciutat Meridiana","80-84",13
2015,8,"Nou Barris",56,"Vallbona","80-84",5
2015,9,"Sant Andreu",57,"la Trinitat Vella","80-84",8
2015,9,"Sant Andreu",58,"Baró de Viver","80-84",2
2015,9,"Sant Andreu",59,"el Bon Pastor","80-84",24
2015,9,"Sant Andreu",60,"Sant Andreu","80-84",74
2015,9,"Sant Andreu",61,"la Sagrera","80-84",51
2015,9,"Sant Andreu",62,"el Congrés i els Indians","80-84",20
2015,9,"Sant Andreu",63,"Navas","80-84",34
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","80-84",51
2015,10,"Sant Martí",65,"el Clot","80-84",37
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","80-84",18
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","80-84",3
2015,10,"Sant Martí",68,"el Poblenou","80-84",58
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","80-84",10
2015,10,"Sant Martí",70,"el Besòs i el Maresme","80-84",32
2015,10,"Sant Martí",71,"Provençals del Poblenou","80-84",29
2015,10,"Sant Martí",72,"Sant Martí de Provençals","80-84",51
2015,10,"Sant Martí",73,"la Verneda i la Pau","80-84",64
2015,1,"Ciutat Vella",1,"el Raval","85-89",69
2015,1,"Ciutat Vella",2,"el Barri Gòtic","85-89",19
2015,1,"Ciutat Vella",3,"la Barceloneta","85-89",36
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","85-89",34
2015,2,"Eixample",5,"el Fort Pienc","85-89",62
2015,2,"Eixample",6,"la Sagrada Família","85-89",123
2015,2,"Eixample",7,"la Dreta de l'Eixample","85-89",107
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","85-89",75
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","85-89",124
2015,2,"Eixample",10,"Sant Antoni","85-89",92
2015,3,"Sants-Montjuïc",11,"el Poble Sec","85-89",82
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","85-89",4
2015,3,"Sants-Montjuïc",13,"la Marina de Port","85-89",64
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","85-89",21
2015,3,"Sants-Montjuïc",15,"Hostafrancs","85-89",27
2015,3,"Sants-Montjuïc",16,"la Bordeta","85-89",49
2015,3,"Sants-Montjuïc",17,"Sants - Badal","85-89",54
2015,3,"Sants-Montjuïc",18,"Sants","85-89",101
2015,4,"Les Corts",19,"les Corts","85-89",97
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","85-89",51
2015,4,"Les Corts",21,"Pedralbes","85-89",24
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","85-89",11
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","85-89",64
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","85-89",33
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","85-89",43
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","85-89",95
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","85-89",47
2015,6,"Gràcia",28,"Vallcarca i els Penitents","85-89",33
2015,6,"Gràcia",29,"el Coll","85-89",11
2015,6,"Gràcia",30,"la Salut","85-89",23
2015,6,"Gràcia",31,"la Vila de Gràcia","85-89",135
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","85-89",68
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","85-89",80
2015,7,"Horta-Guinardó",34,"Can Baró","85-89",23
2015,7,"Horta-Guinardó",35,"el Guinardó","85-89",78
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","85-89",22
2015,7,"Horta-Guinardó",37,"el Carmel","85-89",56
2015,7,"Horta-Guinardó",38,"la Teixonera","85-89",29
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","85-89",21
2015,7,"Horta-Guinardó",40,"Montbau","85-89",27
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","85-89",14
2015,7,"Horta-Guinardó",42,"la Clota","85-89",1
2015,7,"Horta-Guinardó",43,"Horta","85-89",73
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","85-89",54
2015,8,"Nou Barris",45,"Porta","85-89",55
2015,8,"Nou Barris",46,"el Turó de la Peira","85-89",60
2015,8,"Nou Barris",47,"Can Peguera","85-89",8
2015,8,"Nou Barris",48,"la Guineueta","85-89",44
2015,8,"Nou Barris",49,"Canyelles","85-89",7
2015,8,"Nou Barris",50,"les Roquetes","85-89",33
2015,8,"Nou Barris",51,"Verdun","85-89",22
2015,8,"Nou Barris",52,"la Prosperitat","85-89",41
2015,8,"Nou Barris",53,"la Trinitat Nova","85-89",34
2015,8,"Nou Barris",54,"Torre Baró","85-89",6
2015,8,"Nou Barris",55,"Ciutat Meridiana","85-89",7
2015,8,"Nou Barris",56,"Vallbona","85-89",12
2015,9,"Sant Andreu",57,"la Trinitat Vella","85-89",14
2015,9,"Sant Andreu",58,"Baró de Viver","85-89",7
2015,9,"Sant Andreu",59,"el Bon Pastor","85-89",17
2015,9,"Sant Andreu",60,"Sant Andreu","85-89",102
2015,9,"Sant Andreu",61,"la Sagrera","85-89",57
2015,9,"Sant Andreu",62,"el Congrés i els Indians","85-89",33
2015,9,"Sant Andreu",63,"Navas","85-89",49
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","85-89",84
2015,10,"Sant Martí",65,"el Clot","85-89",42
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","85-89",19
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","85-89",2
2015,10,"Sant Martí",68,"el Poblenou","85-89",85
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","85-89",18
2015,10,"Sant Martí",70,"el Besòs i el Maresme","85-89",54
2015,10,"Sant Martí",71,"Provençals del Poblenou","85-89",49
2015,10,"Sant Martí",72,"Sant Martí de Provençals","85-89",76
2015,10,"Sant Martí",73,"la Verneda i la Pau","85-89",71
2015,1,"Ciutat Vella",1,"el Raval","90-94",45
2015,1,"Ciutat Vella",2,"el Barri Gòtic","90-94",17
2015,1,"Ciutat Vella",3,"la Barceloneta","90-94",35
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","90-94",31
2015,2,"Eixample",5,"el Fort Pienc","90-94",74
2015,2,"Eixample",6,"la Sagrada Família","90-94",133
2015,2,"Eixample",7,"la Dreta de l'Eixample","90-94",108
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","90-94",102
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","90-94",130
2015,2,"Eixample",10,"Sant Antoni","90-94",77
2015,3,"Sants-Montjuïc",11,"el Poble Sec","90-94",67
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","90-94",2
2015,3,"Sants-Montjuïc",13,"la Marina de Port","90-94",43
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","90-94",23
2015,3,"Sants-Montjuïc",15,"Hostafrancs","90-94",33
2015,3,"Sants-Montjuïc",16,"la Bordeta","90-94",24
2015,3,"Sants-Montjuïc",17,"Sants - Badal","90-94",42
2015,3,"Sants-Montjuïc",18,"Sants","90-94",68
2015,4,"Les Corts",19,"les Corts","90-94",92
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","90-94",40
2015,4,"Les Corts",21,"Pedralbes","90-94",18
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","90-94",14
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","90-94",60
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","90-94",23
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","90-94",60
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","90-94",114
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","90-94",57
2015,6,"Gràcia",28,"Vallcarca i els Penitents","90-94",29
2015,6,"Gràcia",29,"el Coll","90-94",12
2015,6,"Gràcia",30,"la Salut","90-94",29
2015,6,"Gràcia",31,"la Vila de Gràcia","90-94",112
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","90-94",77
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","90-94",85
2015,7,"Horta-Guinardó",34,"Can Baró","90-94",17
2015,7,"Horta-Guinardó",35,"el Guinardó","90-94",76
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","90-94",19
2015,7,"Horta-Guinardó",37,"el Carmel","90-94",45
2015,7,"Horta-Guinardó",38,"la Teixonera","90-94",14
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","90-94",17
2015,7,"Horta-Guinardó",40,"Montbau","90-94",26
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","90-94",7
2015,7,"Horta-Guinardó",42,"la Clota","90-94",0
2015,7,"Horta-Guinardó",43,"Horta","90-94",54
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","90-94",47
2015,8,"Nou Barris",45,"Porta","90-94",39
2015,8,"Nou Barris",46,"el Turó de la Peira","90-94",39
2015,8,"Nou Barris",47,"Can Peguera","90-94",5
2015,8,"Nou Barris",48,"la Guineueta","90-94",29
2015,8,"Nou Barris",49,"Canyelles","90-94",9
2015,8,"Nou Barris",50,"les Roquetes","90-94",13
2015,8,"Nou Barris",51,"Verdun","90-94",24
2015,8,"Nou Barris",52,"la Prosperitat","90-94",42
2015,8,"Nou Barris",53,"la Trinitat Nova","90-94",30
2015,8,"Nou Barris",54,"Torre Baró","90-94",3
2015,8,"Nou Barris",55,"Ciutat Meridiana","90-94",7
2015,8,"Nou Barris",56,"Vallbona","90-94",8
2015,9,"Sant Andreu",57,"la Trinitat Vella","90-94",7
2015,9,"Sant Andreu",58,"Baró de Viver","90-94",5
2015,9,"Sant Andreu",59,"el Bon Pastor","90-94",15
2015,9,"Sant Andreu",60,"Sant Andreu","90-94",85
2015,9,"Sant Andreu",61,"la Sagrera","90-94",43
2015,9,"Sant Andreu",62,"el Congrés i els Indians","90-94",33
2015,9,"Sant Andreu",63,"Navas","90-94",32
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","90-94",74
2015,10,"Sant Martí",65,"el Clot","90-94",32
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","90-94",25
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","90-94",3
2015,10,"Sant Martí",68,"el Poblenou","90-94",50
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","90-94",11
2015,10,"Sant Martí",70,"el Besòs i el Maresme","90-94",26
2015,10,"Sant Martí",71,"Provençals del Poblenou","90-94",33
2015,10,"Sant Martí",72,"Sant Martí de Provençals","90-94",50
2015,10,"Sant Martí",73,"la Verneda i la Pau","90-94",62
2015,1,"Ciutat Vella",1,"el Raval","95-99",13
2015,1,"Ciutat Vella",2,"el Barri Gòtic","95-99",16
2015,1,"Ciutat Vella",3,"la Barceloneta","95-99",5
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","95-99",14
2015,2,"Eixample",5,"el Fort Pienc","95-99",35
2015,2,"Eixample",6,"la Sagrada Família","95-99",63
2015,2,"Eixample",7,"la Dreta de l'Eixample","95-99",76
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","95-99",50
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","95-99",60
2015,2,"Eixample",10,"Sant Antoni","95-99",30
2015,3,"Sants-Montjuïc",11,"el Poble Sec","95-99",22
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","95-99",1
2015,3,"Sants-Montjuïc",13,"la Marina de Port","95-99",10
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","95-99",7
2015,3,"Sants-Montjuïc",15,"Hostafrancs","95-99",10
2015,3,"Sants-Montjuïc",16,"la Bordeta","95-99",14
2015,3,"Sants-Montjuïc",17,"Sants - Badal","95-99",9
2015,3,"Sants-Montjuïc",18,"Sants","95-99",35
2015,4,"Les Corts",19,"les Corts","95-99",39
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","95-99",13
2015,4,"Les Corts",21,"Pedralbes","95-99",2
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","95-99",4
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","95-99",36
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","95-99",13
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","95-99",23
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","95-99",47
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","95-99",24
2015,6,"Gràcia",28,"Vallcarca i els Penitents","95-99",15
2015,6,"Gràcia",29,"el Coll","95-99",4
2015,6,"Gràcia",30,"la Salut","95-99",12
2015,6,"Gràcia",31,"la Vila de Gràcia","95-99",58
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","95-99",37
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","95-99",29
2015,7,"Horta-Guinardó",34,"Can Baró","95-99",4
2015,7,"Horta-Guinardó",35,"el Guinardó","95-99",24
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","95-99",7
2015,7,"Horta-Guinardó",37,"el Carmel","95-99",13
2015,7,"Horta-Guinardó",38,"la Teixonera","95-99",5
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","95-99",4
2015,7,"Horta-Guinardó",40,"Montbau","95-99",11
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","95-99",1
2015,7,"Horta-Guinardó",42,"la Clota","95-99",0
2015,7,"Horta-Guinardó",43,"Horta","95-99",28
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","95-99",13
2015,8,"Nou Barris",45,"Porta","95-99",13
2015,8,"Nou Barris",46,"el Turó de la Peira","95-99",12
2015,8,"Nou Barris",47,"Can Peguera","95-99",2
2015,8,"Nou Barris",48,"la Guineueta","95-99",8
2015,8,"Nou Barris",49,"Canyelles","95-99",3
2015,8,"Nou Barris",50,"les Roquetes","95-99",2
2015,8,"Nou Barris",51,"Verdun","95-99",5
2015,8,"Nou Barris",52,"la Prosperitat","95-99",14
2015,8,"Nou Barris",53,"la Trinitat Nova","95-99",7
2015,8,"Nou Barris",54,"Torre Baró","95-99",1
2015,8,"Nou Barris",55,"Ciutat Meridiana","95-99",1
2015,8,"Nou Barris",56,"Vallbona","95-99",2
2015,9,"Sant Andreu",57,"la Trinitat Vella","95-99",5
2015,9,"Sant Andreu",58,"Baró de Viver","95-99",0
2015,9,"Sant Andreu",59,"el Bon Pastor","95-99",7
2015,9,"Sant Andreu",60,"Sant Andreu","95-99",35
2015,9,"Sant Andreu",61,"la Sagrera","95-99",14
2015,9,"Sant Andreu",62,"el Congrés i els Indians","95-99",12
2015,9,"Sant Andreu",63,"Navas","95-99",11
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","95-99",28
2015,10,"Sant Martí",65,"el Clot","95-99",11
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","95-99",5
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","95-99",3
2015,10,"Sant Martí",68,"el Poblenou","95-99",20
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","95-99",7
2015,10,"Sant Martí",70,"el Besòs i el Maresme","95-99",7
2015,10,"Sant Martí",71,"Provençals del Poblenou","95-99",9
2015,10,"Sant Martí",72,"Sant Martí de Provençals","95-99",17
2015,10,"Sant Martí",73,"la Verneda i la Pau","95-99",20
2015,1,"Ciutat Vella",1,"el Raval",">=100",3
2015,1,"Ciutat Vella",2,"el Barri Gòtic",">=100",9
2015,1,"Ciutat Vella",3,"la Barceloneta",">=100",1
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",">=100",2
2015,2,"Eixample",5,"el Fort Pienc",">=100",5
2015,2,"Eixample",6,"la Sagrada Família",">=100",9
2015,2,"Eixample",7,"la Dreta de l'Eixample",">=100",19
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",">=100",11
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",">=100",10
2015,2,"Eixample",10,"Sant Antoni",">=100",10
2015,3,"Sants-Montjuïc",11,"el Poble Sec",">=100",5
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",">=100",1
2015,3,"Sants-Montjuïc",13,"la Marina de Port",">=100",2
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla",">=100",8
2015,3,"Sants-Montjuïc",15,"Hostafrancs",">=100",1
2015,3,"Sants-Montjuïc",16,"la Bordeta",">=100",6
2015,3,"Sants-Montjuïc",17,"Sants - Badal",">=100",1
2015,3,"Sants-Montjuïc",18,"Sants",">=100",9
2015,4,"Les Corts",19,"les Corts",">=100",14
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon",">=100",5
