"Code","Transport","Longitude","Latitude","Bus.Stop","District.Name","Neighborhood.Name"
"K015","Night bus stop",2.142905,41.425176,"NITBUS -N4--","Horta-Guinardó","la Vall d'Hebron"
"K014","Day bus stop",2.177601,41.41931,"BUS -117--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.172367,41.418284,"BUS -117--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.175339,41.420125,"BUS -117--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.146264,41.421284,"BUS -119--","Horta-Guinardó","la Teixonera"
"K014","Day bus stop",2.152605,41.423249,"BUS -119--","Horta-Guinardó","el Carmel"
"K014","Day bus stop",2.154134,41.424112,"BUS -119--","Horta-Guinardó","el Carmel"
"K014","Day bus stop",2.16681,41.384043,"BUS -120--","Ciutat Vella","el Raval"
"K015","Night bus stop",2.170573,41.387757,"NITBUS -N4-N5-N6-N7--","Eixample","la Dreta de l'Eixample"
"K015","Night bus stop",2.192864,41.380341,"NITBUS -N8-N28--","Ciutat Vella","la Barceloneta"
"K015","Night bus stop",2.19316,41.380543,"NITBUS -N8-N28--","Ciutat Vella","la Barceloneta"
"K014","Day bus stop",2.143198,41.354802,"BUS -23-109-V3-H16--","Sants-Montjuïc","la Marina de Port"
"K014","Day bus stop",2.175947,41.377782,"BUS -59-V13--","Ciutat Vella","el Raval"
"K015","Night bus stop",2.175947,41.377782,"NITBUS -N12-N15-N9--","Ciutat Vella","el Raval"
"K015","Night bus stop",2.163982,41.409607,"NITBUS -N6--","Gràcia","el Camp d'en Grassot i Gràcia Nova"
"K014","Day bus stop",2.139738,41.383496,"BUS -54--","Sants-Montjuïc","Sants"
"K014","Day bus stop",2.147316,41.360745,"BUS -13-125--","Sants-Montjuïc","la Marina de Port"
"K015","Night bus stop",2.163991,41.420215,"NITBUS -N4-N5--","Horta-Guinardó","el Carmel"
"K015","Night bus stop",2.185156,41.427445,"NITBUS -N3--","Sant Andreu","la Sagrera"
"K014","Day bus stop",2.143032,41.422079,"BUS -19--","Horta-Guinardó","la Teixonera"
"K014","Day bus stop",2.160388,41.380917,"BUS -V11--","Eixample","Sant Antoni"
"K014","Day bus stop",2.185113,41.428605,"BUS -11-34--","Sant Andreu","la Sagrera"
"K015","Night bus stop",2.137395,41.409481,"NITBUS -N5--","Sarrià-Sant Gervasi","el Putxet i el Farró"
"K014","Day bus stop",2.136587,41.375493,"BUS -D20-52--","Sants-Montjuïc","Sants"
"K015","Night bus stop",2.163325,41.404366,"NITBUS -N6--","Gràcia","el Camp d'en Grassot i Gràcia Nova"
"K015","Night bus stop",2.151156,41.398312,"NITBUS -N5--","Sarrià-Sant Gervasi","Sant Gervasi - Galvany"
"K014","Day bus stop",2.194992,41.414981,"BUS -33-B24-H10--","Sant Martí","Sant Martí de Provençals"
"K014","Day bus stop",2.144157,41.427909,"BUS -27-60-76-B19-V21-H4--","Horta-Guinardó","la Vall d'Hebron"
"K015","Night bus stop",2.171701,41.391901,"NITBUS -N1-N11-N2-N3-N9--","Eixample","la Dreta de l'Eixample"
"K014","Day bus stop",2.158762,41.391053,"BUS -H10--","Eixample","l'Antiga Esquerra de l'Eixample"
"K014","Day bus stop",2.164847,41.387054,"BUS -54--","Eixample","l'Antiga Esquerra de l'Eixample"
"K015","Night bus stop",2.207297,41.434744,"NITBUS -N8--","Sant Andreu","el Bon Pastor"
"K014","Day bus stop",2.18757,41.394467,"BUS -V21--","Sant Martí","el Parc i la Llacuna del Poblenou"
"K015","Night bus stop",2.142981,41.426902,"NITBUS -N4--","Horta-Guinardó","Montbau"
"K014","Day bus stop",2.101269,41.416821,"BUS -128--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.168305,41.449459,"BUS -82--","Nou Barris","les Roquetes"
"K014","Day bus stop",2.174788,41.456254,"BUS -83--","Nou Barris","Torre Baró"
"K014","Day bus stop",2.141032,41.379907,"BUS -78-109-CJ--","Sants-Montjuïc","Sants"
"K014","Day bus stop",2.150898,41.384423,"BUS -V9--","Eixample","la Nova Esquerra de l'Eixample"
"K014","Day bus stop",2.127787,41.341462,"BUS -23-110--","Sants-Montjuïc","la Marina del Prat Vermell"
"K015","Night bus stop",2.201099,41.397662,"NITBUS -N6-N8--","Sant Martí","el Poblenou"
"K014","Day bus stop",2.180818,41.399609,"BUS -V21--","Eixample","el Fort Pienc"
"K014","Day bus stop",2.126846,41.394925,"BUS -V7--","Sarrià-Sant Gervasi","Sarrià"
"K014","Day bus stop",2.165288,41.423326,"BUS -117--","Horta-Guinardó","la Font d'en Fargues"
"K014","Day bus stop",2.197662,41.39511,"BUS -92--","Sant Martí","la Vila Olímpica del Poblenou"
"K014","Day bus stop",2.128529,41.331294,"BUS -21--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.185047,41.416637,"BUS -192-H8--","Sant Martí","el Camp de l'Arpa del Clot"
"K014","Day bus stop",2.111943,41.328889,"BUS -21--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.170273,41.43424,"BUS -122--","Nou Barris","el Turó de la Peira"
"K014","Day bus stop",2.12207,41.397211,"BUS -130--","Sarrià-Sant Gervasi","Sarrià"
"K014","Day bus stop",2.130055,41.414395,"BUS -196--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.209706,41.402771,"BUS -H16--","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou"
"K015","Night bus stop",2.20464,41.422821,"NITBUS -N8--","Sant Martí","la Verneda i la Pau"
"K014","Day bus stop",2.203722,41.415772,"BUS -H12--","Sant Martí","Provençals del Poblenou"
"K014","Day bus stop",2.176772,41.459527,"BUS -62--","Nou Barris","Ciutat Meridiana"
"K014","Day bus stop",2.131852,41.405114,"BUS -V13--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.156649,41.424653,"BUS -19-86-87--","Horta-Guinardó","el Carmel"
"K014","Day bus stop",2.148725,41.374604,"BUS -23--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.16416,41.421946,"BUS -117--","Horta-Guinardó","la Font d'en Fargues"
"K015","Night bus stop",2.190809,41.430221,"NITBUS -N9--","Sant Andreu","Sant Andreu"
"K014","Day bus stop",2.174728,41.428125,"BUS -47-D40-D50--","Nou Barris","Vilapicina i la Torre Llobeta"
"K014","Day bus stop",2.151486,41.410057,"BUS -116--","Gràcia","la Salut"
"K014","Day bus stop",2.180504,41.418911,"BUS -19-45-47-D50--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.1871,41.423531,"BUS -62-96-V29--","Sant Andreu","la Sagrera"
"K014","Day bus stop",2.160814,41.403178,"BUS -114--","Gràcia","la Vila de Gràcia"
"K014","Day bus stop",2.157239,41.404658,"BUS -114--","Gràcia","la Vila de Gràcia"
"K015","Night bus stop",2.183177,41.382773,"NITBUS -N0-N6--","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera"
"K014","Day bus stop",2.119055,41.334373,"BUS -21-109--","Sants-Montjuïc","la Marina del Prat Vermell"
"K015","Night bus stop",2.17699,41.404191,"NITBUS -N0--","Eixample","la Sagrada Família"
"K015","Night bus stop",2.157333,41.398387,"NITBUS -N4--","Gràcia","la Vila de Gràcia"
"K015","Night bus stop",2.145755,41.396924,"NITBUS -N8--","Sarrià-Sant Gervasi","Sant Gervasi - Galvany"
"K014","Day bus stop",2.18955,41.453471,"BUS -11-V31--","Sant Andreu","la Trinitat Vella"
"K015","Night bus stop",2.1774,41.424783,"NITBUS -N1-N6--","Sant Andreu","el Congrés i els Indians"
"K015","Night bus stop",2.15333,41.391192,"NITBUS -N3-N8--","Eixample","l'Antiga Esquerra de l'Eixample"
"K015","Night bus stop",2.17738,41.405674,"NITBUS -N0-N1--","Eixample","la Sagrada Família"
"K014","Day bus stop",2.178269,41.409806,"BUS -92-D50--","Eixample","la Sagrada Família"
"K014","Day bus stop",2.166338,41.415195,"BUS -114--","Horta-Guinardó","Can Baró"
"K015","Night bus stop",2.162507,41.439423,"NITBUS -N4-N6--","Nou Barris","la Guineueta"
"K014","Day bus stop",2.160674,41.396769,"BUS -6-33-34-V17-H8--","Eixample","la Dreta de l'Eixample"
"K015","Night bus stop",2.163733,41.378384,"NITBUS -N6--","Ciutat Vella","el Raval"
"K015","Night bus stop",2.177447,41.403239,"NITBUS -N0-N1-N7-N9--","Eixample","la Sagrada Família"
"K014","Day bus stop",2.135443,41.427002,"BUS -112--","Horta-Guinardó","Sant Genís dels Agudells"
"K014","Day bus stop",2.173798,41.438412,"BUS -47-76-B19-H4--","Nou Barris","la Guineueta"
"K015","Night bus stop",2.173334,41.436997,"NITBUS -N1-N6--","Nou Barris","la Guineueta"
"K015","Night bus stop",2.161833,41.420681,"NITBUS -N4-N5--","Horta-Guinardó","el Carmel"
"K014","Day bus stop",2.210354,41.418419,"BUS -V31-136--","Sant Martí","el Besòs i el Maresme"
"K015","Night bus stop",2.139482,41.382789,"NITBUS -N0--","Sants-Montjuïc","Sants"
"K014","Day bus stop",2.177427,41.395229,"BUS -54--","Eixample","el Fort Pienc"
"K014","Day bus stop",2.166371,41.398195,"BUS -6-33-34--","Eixample","la Dreta de l'Eixample"
"K015","Night bus stop",2.168003,41.398107,"NITBUS -N7--","Eixample","la Dreta de l'Eixample"
"K014","Day bus stop",2.186763,41.422111,"BUS -62-96-H8-V27--","Sant Andreu","la Sagrera"
"K014","Day bus stop",2.138351,41.424837,"BUS -112--","Horta-Guinardó","Sant Genís dels Agudells"
"K014","Day bus stop",2.144523,41.430176,"BUS -V21--","Horta-Guinardó","Montbau"
"K015","Night bus stop",2.182959,41.397739,"NITBUS -N9--","Eixample","el Fort Pienc"
"K014","Day bus stop",2.167153,41.401499,"BUS -39-45-47-55-H8--","Gràcia","el Camp d'en Grassot i Gràcia Nova"
"K014","Day bus stop",2.203271,41.433226,"BUS -60--","Sant Andreu","el Bon Pastor"
"K014","Day bus stop",2.168902,41.459511,"BUS -62-76-83--","Nou Barris","Ciutat Meridiana"
"K014","Day bus stop",2.200968,41.447684,"BUS -11-60-V33--","Sant Andreu","Baró de Viver"
"K014","Day bus stop",2.165679,41.435838,"BUS -122--","Nou Barris","Can Peguera"
"K014","Day bus stop",2.126244,41.406804,"BUS -123--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K015","Night bus stop",2.115711,41.385106,"NITBUS -N12--","Les Corts","la Maternitat i Sant Ramon"
"K014","Day bus stop",2.15745,41.36651,"BUS -55--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.107095,41.417644,"BUS -118-128--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.140861,41.342749,"BUS -109--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.154457,41.439865,"BUS -45--","Horta-Guinardó","Horta"
"K014","Day bus stop",2.200387,41.437736,"BUS -11-H8--","Sant Andreu","el Bon Pastor"
"K014","Day bus stop",2.201888,41.434103,"BUS -60--","Sant Andreu","el Bon Pastor"
"K014","Day bus stop",2.089768,41.423825,"BUS -118--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.087357,41.42264,"BUS -118--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.200116,41.44024,"BUS -60-M28--","Sant Andreu","el Bon Pastor"
"K014","Day bus stop",2.163316,41.427807,"BUS -19-39-102-87--","Horta-Guinardó","Horta"
"K014","Day bus stop",2.140626,41.363768,"BUS -13--","Sants-Montjuïc","la Marina de Port"
"K014","Day bus stop",2.215514,41.407026,"BUS -H16--","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou"
"K014","Day bus stop",2.118569,41.398419,"BUS -68-75-H4--","Sarrià-Sant Gervasi","Sarrià"
"K015","Night bus stop",2.118569,41.398419,"NITBUS -N7--","Sarrià-Sant Gervasi","Sarrià"
"K015","Night bus stop",2.136249,41.391992,"NITBUS -N0--","Sarrià-Sant Gervasi","Sant Gervasi - Galvany"
"K014","Day bus stop",2.095033,41.415896,"BUS -118--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.152706,41.352866,"BUS -107--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.158372,41.367088,"BUS -55--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.176702,41.460309,"BUS -83-D50--","Nou Barris","Ciutat Meridiana"
"K014","Day bus stop",2.134812,41.363991,"BUS -46-65-79-L16-L70-L72-L80-L81-L87-L94-L95-H12-V3--","Sants-Montjuïc","la Marina de Port"
"K014","Day bus stop",2.181496,41.434249,"BUS -11-132--","Nou Barris","Porta"
"K014","Day bus stop",2.143723,41.357575,"BUS -125--","Sants-Montjuïc","la Marina de Port"
"K014","Day bus stop",2.190644,41.390199,"BUS -H16--","Sant Martí","la Vila Olímpica del Poblenou"
"K014","Day bus stop",2.195312,41.384315,"BUS -V27--","Ciutat Vella","la Barceloneta"
"K014","Day bus stop",2.178554,41.416201,"BUS -117--","Horta-Guinardó","el Guinardó"
"K015","Night bus stop",2.118484,41.398514,"NITBUS -N7--","Sarrià-Sant Gervasi","Sarrià"
"K014","Day bus stop",2.20464,41.422821,"BUS -33-B24-V31-136--","Sant Martí","la Verneda i la Pau"
"K014","Day bus stop",2.202834,41.406584,"BUS -V27--","Sant Martí","el Poblenou"
"K014","Day bus stop",2.205768,41.404373,"BUS -V27-V31--","Sant Martí","el Poblenou"
"K014","Day bus stop",2.189246,41.413338,"BUS -192--","Sant Martí","el Clot"
"K014","Day bus stop",2.175247,41.449482,"BUS -127--","Nou Barris","les Roquetes"
"K014","Day bus stop",2.176451,41.449902,"BUS -127--","Nou Barris","les Roquetes"
"K014","Day bus stop",2.175636,41.448015,"BUS -81--","Nou Barris","les Roquetes"
"K014","Day bus stop",2.186317,41.451699,"BUS -127-80-81--","Nou Barris","la Trinitat Nova"
"K015","Night bus stop",2.186317,41.451699,"NITBUS -N1--","Nou Barris","la Trinitat Nova"
"K014","Day bus stop",2.163584,41.421698,"BUS -117--","Horta-Guinardó","la Font d'en Fargues"
"K014","Day bus stop",2.144596,41.411446,"BUS -22-V17--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.172759,41.430429,"BUS -122-V27--","Nou Barris","el Turó de la Peira"
"K015","Night bus stop",2.176777,41.374819,"NITBUS -N0-N6--","Ciutat Vella","el Raval"
"K014","Day bus stop",2.15339,41.434125,"BUS -45-102--","Horta-Guinardó","Horta"
"K014","Day bus stop",2.100891,41.429499,"BUS -128--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K015","Night bus stop",2.184629,41.427655,"NITBUS -N3--","Sant Andreu","la Sagrera"
"K014","Day bus stop",2.136132,41.416275,"BUS -124--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.177429,41.422665,"BUS -117-H6-D40--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.176981,41.418865,"BUS -117--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.132684,41.417751,"BUS -124--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.133642,41.41977,"BUS -124--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.149518,41.420995,"BUS -119--","Gràcia","el Coll"
"K014","Day bus stop",2.138921,41.411736,"BUS -22-92-123-124-131-V15-H4--","Sarrià-Sant Gervasi","el Putxet i el Farró"
"K014","Day bus stop",2.147868,41.424739,"BUS -V15--","Horta-Guinardó","la Vall d'Hebron"
"K014","Day bus stop",2.206071,41.416317,"BUS -V29--","Sant Martí","Provençals del Poblenou"
"K014","Day bus stop",2.207803,41.409752,"BUS -B25--","Sant Martí","Provençals del Poblenou"
"K014","Day bus stop",2.141436,41.425139,"BUS -19-76--","Horta-Guinardó","Montbau"
"K014","Day bus stop",2.180395,41.38997,"BUS -120--","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera"
"K014","Day bus stop",2.180562,41.381244,"BUS -120--","Ciutat Vella","el Barri Gòtic"
"K015","Night bus stop",2.203722,41.415772,"NITBUS -N2--","Sant Martí","Provençals del Poblenou"
"K014","Day bus stop",2.187148,41.406235,"BUS -192--","Sant Martí","el Clot"
"K014","Day bus stop",2.187968,41.369183,"BUS -39--","Ciutat Vella","la Barceloneta"
"K014","Day bus stop",2.180328,41.458956,"BUS -80-83-81--","Nou Barris","Torre Baró"
"K014","Day bus stop",2.179057,41.458233,"BUS -83--","Nou Barris","Torre Baró"
"K014","Day bus stop",2.140926,41.413291,"BUS -129--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.144425,41.414399,"BUS -129--","Gràcia","Vallcarca i els Penitents"
"K014","Day bus stop",2.149299,41.41805,"BUS -129-87--","Gràcia","el Coll"
"K014","Day bus stop",2.113311,41.400639,"BUS -130--","Sarrià-Sant Gervasi","Sarrià"
"K014","Day bus stop",2.109795,41.403183,"BUS -130--","Sarrià-Sant Gervasi","Sarrià"
"K014","Day bus stop",2.178344,41.459015,"BUS -83--","Nou Barris","Torre Baró"
"K014","Day bus stop",2.12049,41.399376,"BUS -130--","Sarrià-Sant Gervasi","Sarrià"
"K014","Day bus stop",2.14289,41.421859,"BUS -119--","Horta-Guinardó","la Teixonera"
"K014","Day bus stop",2.15586,41.351864,"BUS -21-107--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.171012,41.399349,"BUS -33-34--","Eixample","la Dreta de l'Eixample"
"K014","Day bus stop",2.147882,41.361393,"BUS -13-125--","Sants-Montjuïc","la Marina de Port"
"K014","Day bus stop",2.190737,41.453449,"BUS -126--","Sant Andreu","la Trinitat Vella"
"K014","Day bus stop",2.180919,41.467592,"BUS -83--","Nou Barris","Vallbona"
"K015","Night bus stop",2.141032,41.379907,"NITBUS -N0--","Sants-Montjuïc","Sants"
"K014","Day bus stop",2.104328,41.393163,"BUS -113--","Les Corts","Pedralbes"
"K014","Day bus stop",2.180773,41.399395,"BUS -V21--","Eixample","el Fort Pienc"
"K015","Night bus stop",2.149665,41.375707,"NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--","Eixample","la Nova Esquerra de l'Eixample"
"K014","Day bus stop",2.150152,41.375534,"BUS -13-91-H12-52--","Eixample","Sant Antoni"
"K014","Day bus stop",2.196803,41.400359,"BUS -6--","Sant Martí","el Poblenou"
"K015","Night bus stop",2.196803,41.400359,"NITBUS -N11-N8--","Sant Martí","el Poblenou"
"K014","Day bus stop",2.167205,41.375679,"BUS -H14--","Ciutat Vella","el Raval"
"K015","Night bus stop",2.135288,41.381966,"NITBUS -N3--","Les Corts","les Corts"
"K015","Night bus stop",2.135965,41.404529,"NITBUS -N8--","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova"
"K014","Day bus stop",2.151806,41.432953,"BUS -V21--","Horta-Guinardó","la Vall d'Hebron"
"K014","Day bus stop",2.119677,41.41972,"BUS -111--","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes"
"K014","Day bus stop",2.191263,41.401449,"BUS -H14--","Sant Martí","el Parc i la Llacuna del Poblenou"
"K014","Day bus stop",2.164272,41.431572,"BUS -122--","Nou Barris","el Turó de la Peira"
"K014","Day bus stop",2.109269,41.388802,"BUS -54--","Les Corts","Pedralbes"
"K014","Day bus stop",2.138331,41.365809,"BUS -V5--","Sants-Montjuïc","la Marina de Port"
"K014","Day bus stop",2.198592,41.416887,"BUS -V29--","Sant Martí","Sant Martí de Provençals"
"K014","Day bus stop",2.189585,41.403127,"BUS -92-192--","Sant Martí","el Parc i la Llacuna del Poblenou"
"K014","Day bus stop",2.197236,41.402129,"BUS -H14--","Sant Martí","el Poblenou"
"K014","Day bus stop",2.160336,41.376564,"BUS -13--","Eixample","Sant Antoni"
"K014","Day bus stop",2.217777,41.418108,"BUS -V33--","",""
"K015","Night bus stop",2.149856,41.388859,"NITBUS -N12--","Eixample","l'Antiga Esquerra de l'Eixample"
"K014","Day bus stop",2.118455,41.334787,"BUS -21--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.173857,41.415839,"BUS -H6--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.177228,41.422499,"BUS -H6--","Horta-Guinardó","el Guinardó"
"K014","Day bus stop",2.212481,41.415699,"BUS -H14--","Sant Martí","el Besòs i el Maresme"
"K014","Day bus stop",2.187458,41.398613,"BUS -H14--","Sant Martí","el Parc i la Llacuna del Poblenou"
"K014","Day bus stop",2.143279,41.323091,"BUS -PR4-88--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.126703,41.387925,"BUS -L14--","Les Corts","la Maternitat i Sant Ramon"
"K014","Day bus stop",2.208405,41.402387,"BUS -V27-V31--","Sant Martí","el Poblenou"
"K014","Day bus stop",2.181823,41.394392,"BUS -54--","Eixample","el Fort Pienc"
"K014","Day bus stop",2.195887,41.384913,"BUS -V21--","Ciutat Vella","la Barceloneta"
"K014","Day bus stop",2.137455,41.380479,"BUS -H10-V5--","Sants-Montjuïc","Sants"
"K014","Day bus stop",2.179469,41.39587,"BUS -54--","Eixample","el Fort Pienc"
"K014","Day bus stop",2.139352,41.352709,"BUS -125--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.168542,41.409046,"BUS -92--","Horta-Guinardó","el Baix Guinardó"
"K014","Day bus stop",2.202897,41.428361,"BUS -B24--","Sant Martí","la Verneda i la Pau"
"K014","Day bus stop",2.150967,41.374948,"BUS -L80-L81--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.15138,41.37487,"BUS -L70-L72-L86-L87--","Sants-Montjuïc","el Poble-sec"
"K014","Day bus stop",2.152369,41.424384,"BUS -86--","Horta-Guinardó","el Carmel"
"K014","Day bus stop",2.174939,41.390208,"BUS -B24--","Eixample","la Dreta de l'Eixample"
"K015","Night bus stop",2.158028,41.381624,"NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--","Eixample","Sant Antoni"
"K014","Day bus stop",2.174952,41.369061,"BUS -88--","Sants-Montjuïc","la Marina del Prat Vermell"
"K014","Day bus stop",2.158028,41.381624,"BUS -L94-L95-E95--","Eixample","Sant Antoni"
